avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,tenure,gender,status,% Employed,% Left
255,IT,0,0.93197879816,5,0,medium,0.58913949002,2.0,F,Employed,0.9982251953242646,0.0017748046757355548
153,finance,0,0.7184766791763917,2,0,low,0.35623203103900003,3.0,M,Left,0.1290920095625808,0.8709079904374194
309,engineering,0,0.894419760217,7,0,low,0.123986731512,4.0,F,Left,0.0037458728088882406,0.9962541271911117
145,IT,0,0.538776383653,2,0,low,0.33669025668700003,3.0,F,Left,0.10540472682763379,0.8945952731723663
150,finance,0,0.7184766791763917,4,0,high,0.876746677668,3.0,M,Employed,0.9937581795307213,0.006241820469278781
280,product,0,0.932869756802,6,0,medium,0.061677663082,4.0,M,Left,0.0028918965203334757,0.9971081034796667
255,product,1,0.556559402036,3,0,medium,0.212539201582,3.0,F,Left,0.19004422076949393,0.8099557792305061
248,sales,0,0.873771368858,4,0,low,0.980276925295,2.0,M,Employed,0.9993317569168687,0.0006682430831313321
254,support,0,0.916796016586,5,0,low,0.6739606752609999,2.0,F,Employed,0.9930367637545975,0.006963236245402553
209,product,0,0.8295167404359999,3,0,high,0.930120036671,2.0,M,Employed,0.9986419969964277,0.0013580030035722016
120,engineering,0,0.362106181705,3,0,low,0.466077704472,6.0,M,Employed,0.9389972411070042,0.06100275889299575
196,admin,0,0.7184766791763917,3,0,low,0.8098311370640001,3.0,F,Employed,0.9960707851196642,0.003929214880335811
290,support,0,0.877736903163,6,0,low,0.0666138708532,4.0,M,Left,6.176165269446328e-06,0.9999938238347306
267,support,0,0.456536952554,4,0,high,0.132549025865,6.0,M,Employed,0.9884854001749629,0.01151459982503707
161,engineering,0,0.521825566088,5,0,high,0.629335251647,5.0,F,Employed,0.9567901083038588,0.04320989169614123
156,engineering,0,0.427001308888,2,0,low,0.494285222362,3.0,F,Left,0.16414303513487338,0.8358569648651265
174,sales,0,0.776421772228,3,0,medium,0.8649165529389999,3.0,F,Employed,0.9932275230554156,0.006772476944584443
259,support,0,0.761654213187,3,0,medium,0.665207240174,3.0,F,Employed,0.9929029752131355,0.007097024786864438
124,sales,0,0.549301938217,2,0,low,0.267521888703,3.0,M,Left,0.10141332235773538,0.8985866776422642
160,support,0,0.516661223261,2,0,medium,0.41645411992,3.0,F,Left,0.07826688744228351,0.9217331125577167
284,sales,0,0.875487842189,6,0,medium,0.112887316419,4.0,M,Left,0.008495869654344587,0.9915041303456557
151,support,1,0.974108746691,5,0,low,0.16377484022,3.0,F,Employed,0.9031565431080877,0.09684345689191234
192,support,0,0.7184766791763917,2,0,medium,0.7365560306000001,3.0,F,Employed,0.9651344813718908,0.0348655186281093
210,engineering,1,1.0,5,0,low,1.0,6.0,M,Left,0.03365673489076999,0.9663432651092301
148,support,0,0.7184766791763917,2,0,low,0.409326191112,3.0,F,Left,0.09364936664702413,0.9063506333529759
158,procurement,0,0.7184766791763917,2,0,medium,0.792824801313,3.0,F,Employed,0.9534366650621405,0.04656333493785956
114,management,1,0.669956390246,3,0,low,0.799262009826,6.0,M,Employed,0.9810810665497638,0.018918933450236094
202,engineering,0,0.645020355415,3,0,medium,0.594358449272,3.0,F,Employed,0.9817375869514289,0.01826241304857108
245,sales,0,0.727317093664,4,0,low,0.8687768514730001,2.0,M,Employed,0.9961473877941913,0.0038526122058086705
264,support,0,0.7184766791763917,2,0,low,0.699239896039,3.0,F,Employed,0.9523872152698808,0.04761278473011934
204,support,0,0.7184766791763917,4,0,low,0.7466079475399999,2.0,M,Employed,0.975791080920404,0.024208919079596068
215,sales,0,0.802749505594,5,0,low,0.658415207598,3.0,M,Employed,0.9893799773363423,0.010620022663657653
190,admin,0,0.690477045257,4,0,low,0.887185784972,3.0,F,Employed,0.9971548453239722,0.002845154676027711
252,sales,0,0.903984678185,3,0,low,0.709158354624,2.0,F,Employed,0.9984852579887832,0.0015147420112167223
127,management,0,0.7184766791763917,2,0,medium,0.438003705933,3.0,M,Left,0.12204789085722771,0.8779521091427724
255,support,0,0.917034035757,7,0,low,0.15051907103,4.0,F,Left,1.6872145313287137e-05,0.9999831278546867
144,engineering,0,0.675053773784,4,0,low,0.537567340528,4.0,M,Employed,0.9311358306079072,0.06886416939209287
249,engineering,0,0.921324770579,3,0,high,0.5375549548049999,3.0,F,Employed,0.9728485534528929,0.0271514465471071
256,support,0,0.96136019596,6,0,low,0.152973707126,4.0,M,Left,0.07816232678166195,0.9218376732183381
170,engineering,0,0.7095475861399999,3,0,low,0.932131636928,3.0,F,Employed,0.9984829391530217,0.0015170608469782527
264,engineering,1,0.786235053239,2,0,medium,0.780297629584,3.0,F,Employed,0.9844229708273741,0.015577029172626098
287,engineering,0,0.881968854418,6,0,low,0.0898496763533,4.0,F,Left,0.005757119289370272,0.9942428807106297
224,engineering,0,0.485625905377,3,0,medium,0.893799094828,3.0,F,Employed,0.9985405636752768,0.0014594363247233187
158,engineering,0,0.56968745269,3,0,medium,0.955494966861,4.0,F,Employed,0.9978206148736426,0.0021793851263573905
184,product,1,0.7184766791763917,5,0,medium,0.961012665028,2.0,F,Employed,0.9974917216230953,0.0025082783769047315
254,sales,1,0.938549315891,6,0,medium,0.167459220821,4.0,F,Employed,0.6515520732750737,0.34844792672492625
129,management,0,0.7184766791763917,2,0,low,0.488907136351,3.0,F,Left,0.15601806620546385,0.8439819337945361
225,engineering,0,0.901764172043,6,0,low,0.714603025913,4.0,M,Employed,0.7665419863383567,0.23345801366164354
226,finance,1,1.0,5,0,low,0.256620116458,4.0,F,Left,0.4271466327003708,0.5728533672996291
190,sales,0,0.629869433357,4,0,medium,0.6637207097510001,2.0,M,Employed,0.9819945883247696,0.018005411675230388
143,support,0,0.551732065299,4,0,low,0.955916227127,3.0,F,Employed,0.9982957444212136,0.001704255578786595
270,engineering,1,0.6293019081710001,3,0,high,1.0,4.0,F,Employed,0.8850325869554325,0.11496741304456756
198,procurement,0,0.3929740316800001,5,0,medium,0.434208786951,5.0,M,Employed,0.8529976038302489,0.14700239616975114
261,sales,0,1.0,4,0,medium,0.970078583329,4.0,F,Employed,0.8098283083994114,0.19017169160058853
221,engineering,0,0.579024156984,3,0,low,1.0,3.0,M,Employed,0.9989144982410906,0.0010855017589094568
125,procurement,0,0.463301964162,3,0,low,0.837237032127,4.0,F,Employed,0.9993239614436701,0.0006760385563298479
237,engineering,1,0.7890280804180001,3,0,low,0.439205829524,3.0,F,Employed,0.9884891109053898,0.01151088909461014
197,product,0,0.46719583854,3,0,medium,0.5574270948610001,3.0,F,Employed,0.9587121985718184,0.041287801428181434
247,finance,0,0.848929313828,4,0,high,0.673477243451,4.0,M,Employed,0.7508068431677347,0.24919315683226523
273,support,0,0.734583212356,3,0,low,0.5207281672,6.0,M,Employed,0.9400220121393044,0.05997798786069585
136,sales,0,0.42208887437,2,0,medium,0.454701804994,3.0,F,Left,0.12780264629552673,0.8721973537044732
148,support,0,0.5002829868159999,2,0,low,0.431430661271,3.0,F,Left,0.05932712163060611,0.940672878369394
158,IT,0,0.488045168227,4,0,low,0.549955843528,2.0,F,Employed,0.9949965385938135,0.005003461406186438
253,product,1,0.951467271824,4,0,low,0.128262149307,5.0,M,Employed,0.975381290366487,0.02461870963351292
250,engineering,0,0.883365176602,4,0,low,0.913673802582,3.0,F,Employed,0.9967228478500797,0.003277152149920179
285,sales,0,0.6459733938509999,3,0,low,1.0,6.0,F,Employed,0.6363141665013969,0.363685833498603
223,sales,0,0.500671643037,4,0,low,1.0,2.0,M,Employed,0.9899010412695806,0.010098958730419503
167,engineering,0,1.0,3,0,low,0.629819181995,2.0,M,Employed,0.9975583860032554,0.002441613996744462
190,support,0,0.5106836751039999,2,0,low,0.478013054727,4.0,F,Left,0.44592733961042674,0.554072660389573
251,IT,0,0.950280354124,4,0,low,0.578012505523,2.0,F,Employed,0.9985020720338742,0.0014979279661257677
151,support,1,0.950575447095,5,0,low,0.243119184094,3.0,M,Employed,0.9250129342302857,0.07498706576971428
230,admin,0,0.8535197348360001,3,1,medium,0.80353739796,3.0,F,Left,0.3725134755386031,0.6274865244613969
186,sales,0,0.679567942965,3,0,medium,0.604182177314,3.0,M,Employed,0.9563843857743364,0.04361561422566362
267,support,0,0.8713520802320001,5,0,low,0.7868431494939999,6.0,M,Left,0.017597562316639784,0.9824024376833601
258,sales,0,0.8270827811139999,4,1,medium,1.0,7.0,M,Employed,0.5734248419170704,0.42657515808292945
267,IT,0,0.461216360405,4,0,medium,0.5074370810050001,3.0,F,Employed,0.6686607906171913,0.3313392093828087
255,sales,0,0.955329239989,4,0,low,0.787524327705,6.0,M,Left,0.022169439538241346,0.9778305604617585
234,support,0,0.756528006075,5,0,low,0.7311782007500001,3.0,F,Employed,0.9191306486655675,0.08086935133443261
264,finance,0,0.8676836804170001,5,0,high,0.6929980858370001,3.0,F,Employed,0.9530797563791905,0.04692024362080959
136,management,0,0.523151731295,2,0,low,0.419350329123,3.0,F,Left,0.05126587954559242,0.9487341204544077
132,support,0,0.5056250974809999,6,0,medium,0.382358164986,2.0,F,Employed,0.9901297978725495,0.009870202127450527
286,sales,0,0.8744733436859999,7,0,low,0.109763160097,4.0,F,Left,3.664960190786828e-06,0.9999963350398092
155,engineering,0,0.490070916168,2,0,medium,0.436849484285,3.0,M,Left,0.08429818202828869,0.9157018179717114
158,marketing,0,0.8527257599429999,3,0,medium,0.940574079967,7.0,F,Employed,0.9943309413902706,0.005669058609729558
139,management,0,0.6450654800419999,3,0,high,0.578241983318,4.0,M,Employed,0.5848608205501244,0.4151391794498758
163,sales,0,0.506677796633,4,0,medium,0.5899000508519999,3.0,F,Employed,0.9928761937915062,0.007123806208493808
162,marketing,0,0.7184766791763917,5,0,high,0.7257007330259999,3.0,F,Employed,0.9875380834344615,0.012461916565538552
212,IT,0,0.678239761205,4,0,medium,0.895936812341,4.0,F,Employed,0.9747130090527436,0.025286990947256352
193,engineering,0,0.429440686793,4,0,medium,0.271588446879,4.0,F,Employed,0.8330279514065614,0.16697204859343848
129,marketing,0,0.585854978263,2,0,high,0.479842419035,3.0,F,Left,0.11200697440808839,0.8879930255919118
256,product,0,0.7423740236319999,6,0,high,0.434329668619,4.0,F,Left,0.2739967363809661,0.7260032636190336
247,sales,0,0.800369986646,5,0,low,0.846305960194,3.0,M,Employed,0.9968948593006096,0.0031051406993904637
211,sales,0,0.985178143337,5,0,medium,0.65750055492,3.0,M,Employed,0.989517973774879,0.010482026225121033
231,IT,0,0.877839550377,3,0,medium,0.857553813417,3.0,F,Employed,0.9962612763711476,0.0037387236288524265
153,product,0,0.5578170410809999,2,0,low,0.33585786198299994,3.0,M,Left,0.07902434663261393,0.9209756533673863
252,support,0,0.524591442275,3,0,medium,0.88530377954,2.0,M,Employed,0.9384133430365328,0.06158665696346719
240,finance,0,0.7538970213539999,4,0,low,1.0,4.0,F,Employed,0.9582213537807347,0.04177864621926541
148,sales,0,1.0,3,0,low,0.985029427469,4.0,F,Employed,0.9120478373897789,0.08795216261022083
213,IT,1,0.7848425443770001,3,0,medium,0.676006133607,3.0,M,Employed,0.9861649513590138,0.013835048640986017
182,sales,0,0.899903605263,3,0,low,0.52206076015,10.0,F,Employed,0.9996488938405699,0.0003511061594301298
198,marketing,0,0.5675959570319999,3,0,low,0.754252628366,2.0,M,Employed,0.9989545560436792,0.0010454439563206503
117,marketing,0,0.466025159257,4,1,medium,0.297046035035,10.0,F,Employed,0.7915143305805492,0.20848566941945063
150,support,0,0.575728912805,2,0,low,0.450502699809,3.0,F,Left,0.06176072504102811,0.938239274958972
248,management,0,0.6235867128329999,2,0,low,0.837065594243,6.0,F,Employed,0.939921265166208,0.06007873483379208
156,sales,0,0.5585581771620001,2,0,medium,0.422215622811,3.0,F,Left,0.05996162308425565,0.9400383769157443
163,engineering,0,0.626615263834,4,0,low,0.482940561971,2.0,F,Employed,0.9973963437182921,0.002603656281707766
261,engineering,0,0.94873837625,4,0,medium,0.80682504588,5.0,M,Left,0.04112473741855627,0.9588752625814437
195,sales,0,0.903909402582,4,0,low,0.8712411163089999,3.0,M,Employed,0.9902331004205138,0.009766899579486088
239,IT,0,0.824230132923,4,0,low,0.776066076245,6.0,F,Left,0.11008711429425529,0.8899128857057447
149,marketing,1,0.729535516972,3,0,medium,0.676609210251,3.0,F,Employed,0.9953198557207849,0.0046801442792150936
240,IT,0,0.7077852505679999,3,0,low,0.560037266893,3.0,M,Employed,0.9712436026688899,0.028756397331110024
234,support,0,0.7184766791763917,4,0,low,0.551152427187,3.0,M,Employed,0.9863487346453593,0.013651265354640663
220,engineering,1,0.849530469727,3,0,high,0.898126128218,3.0,F,Employed,0.9827402769524047,0.017259723047595283
136,support,0,0.5036414491619999,2,0,medium,0.351784031918,3.0,F,Left,0.03927719212015615,0.9607228078798437
138,engineering,1,0.663589950647,3,0,low,0.916486401046,4.0,F,Employed,0.9972669866831119,0.0027330133168881952
215,sales,0,0.569628349485,4,0,low,0.621049266774,2.0,M,Employed,0.9873605221998867,0.012639477800113375
258,sales,0,0.7184766791763917,4,0,medium,0.460338502052,3.0,F,Employed,0.9870908575604891,0.012909142439510858
145,sales,0,0.867274028952,3,0,medium,0.6438759541210001,3.0,M,Employed,0.9367864559375316,0.06321354406246844
185,sales,0,0.632071960584,3,0,low,0.475767005679,3.0,M,Employed,0.9500932797824381,0.04990672021756179
245,sales,0,0.748369702983,4,0,low,0.722275228431,2.0,F,Employed,0.9942100637544865,0.005789936245513523
143,support,1,0.515950811929,3,0,low,0.7545675866670001,4.0,M,Employed,0.8161291531299685,0.18387084687003175
142,product,0,0.564768454008,2,0,medium,0.3497579642800001,3.0,M,Left,0.02464607138324573,0.9753539286167544
251,marketing,0,0.94458149952,4,0,medium,0.82931737742,5.0,F,Left,0.02546018561975946,0.9745398143802405
264,engineering,0,0.963530142724,5,0,medium,0.7430301160439999,5.0,M,Left,0.06569801153070615,0.9343019884692938
170,sales,0,0.464677644243,5,0,low,0.841173843259,3.0,M,Employed,0.9312874989712229,0.0687125010287772
155,engineering,1,0.495675288735,3,0,medium,0.447174570199,2.0,M,Employed,0.8047233970463306,0.19527660295366955
169,support,0,0.791978768522,5,0,medium,0.199776867055,4.0,F,Employed,0.9962518596504782,0.003748140349521607
193,IT,0,0.710764907781,4,0,low,0.817062658183,4.0,F,Employed,0.9637002800401863,0.0362997199598138
200,sales,1,0.7184766791763917,3,0,medium,0.840119773646,2.0,F,Employed,0.9871240850746499,0.012875914925350177
172,sales,0,0.856689493467,4,0,medium,0.679528222289,3.0,F,Employed,0.9889209335053829,0.011079066494617111
100,support,0,0.5188030590899999,3,0,medium,0.160582076676,4.0,M,Employed,0.9307931130259849,0.06920688697401518
260,engineering,0,0.7291340648989999,5,0,medium,0.925468412264,6.0,F,Employed,0.5,0.5
245,engineering,1,0.7184766791763917,4,1,low,0.607095969211,3.0,M,Left,0.3531453925529032,0.6468546074470969
222,support,0,0.759231918848,4,0,medium,0.8049804999519999,3.0,F,Employed,0.9913338284928245,0.008666171507175427
253,engineering,0,1.0,5,0,medium,0.908316121958,2.0,M,Employed,0.9994096370696959,0.0005903629303041886
174,sales,0,0.601595368712,5,0,medium,0.162011723177,6.0,M,Employed,0.9920177068601669,0.007982293139833185
310,engineering,0,1.0,6,0,low,0.0732545637358,4.0,F,Left,0.004129255235249591,0.9958707447647503
279,sales,0,0.901400714149,6,0,low,0.117136222028,4.0,M,Left,0.009390587529977911,0.990609412470022
200,sales,0,0.641865118225,2,0,medium,0.847778950464,3.0,F,Employed,0.9962339232866826,0.003766076713317437
153,support,0,0.817484012078,3,0,medium,0.7382355159139999,10.0,M,Employed,0.9999758773716347,2.4122628365431862e-05
155,support,1,0.663489386085,4,0,low,0.489097293179,5.0,F,Employed,0.89877399997492,0.1012260000250801
201,sales,0,0.7184766791763917,3,0,low,0.593309544441,2.0,F,Employed,0.99215046262303,0.007849537376970098
177,sales,0,0.43725017996,2,0,medium,0.193726884931,6.0,M,Employed,0.6335608969092295,0.3664391030907704
156,sales,0,0.511889076436,2,0,medium,0.391132648002,3.0,F,Left,0.04176494768263512,0.958235052317365
238,IT,0,0.850040632575,3,0,medium,0.784580589061,3.0,F,Employed,0.9953370837466898,0.0046629162533103185
253,support,0,0.7184766791763917,3,0,medium,0.484203452912,2.0,M,Employed,0.910251339466069,0.08974866053393105
199,support,0,0.502410313292,3,0,medium,0.923908436432,2.0,M,Employed,0.9844306431058795,0.015569356894120614
279,engineering,0,0.7826886622879999,5,0,low,0.060914885769,4.0,F,Left,0.0638916864322878,0.9361083135677123
160,finance,1,0.93867555156,5,0,medium,0.81344515022,4.0,M,Employed,0.9784871527548298,0.021512847245170195
122,IT,0,0.564304407117,2,0,low,0.8700504260809999,2.0,M,Employed,0.9965106396863616,0.003489360313638409
189,support,0,0.507088320389,5,0,medium,0.8152889737029999,2.0,M,Employed,0.8687516564289017,0.1312483435710985
128,sales,0,0.523759243727,2,0,low,0.449708451752,3.0,M,Left,0.06271868942308796,0.9372813105769118
233,sales,0,0.7184766791763917,3,1,medium,0.470477035226,3.0,M,Left,0.1890026004691795,0.8109973995308205
134,IT,0,0.7184766791763917,5,0,high,0.705559241012,3.0,M,Employed,0.9064431453608303,0.0935568546391698
237,sales,0,0.772249860422,2,0,medium,1.0,3.0,F,Employed,0.9976145095500073,0.00238549044999271
207,support,0,0.7184766791763917,4,0,low,0.617747829068,2.0,F,Employed,0.9780806186661788,0.02191938133382126
245,management,0,0.738777705765,4,0,medium,0.547567839893,3.0,M,Employed,0.9887325705475648,0.011267429452435283
243,sales,0,0.7184766791763917,3,0,medium,0.911121646727,2.0,M,Employed,0.9758363134540032,0.02416368654599677
184,sales,0,0.97472922927,4,0,medium,0.682036267951,7.0,M,Employed,0.9783834912649269,0.02161650873507304
179,sales,0,0.831341043515,5,0,low,0.623282682989,2.0,F,Employed,0.9546774098195123,0.04532259018048767
307,support,0,0.908472414692,5,0,low,0.164183209659,4.0,M,Left,0.020182615868437004,0.9798173841315632
155,IT,0,0.73166117667,5,0,medium,0.849505954377,3.0,M,Employed,0.981715146049788,0.018284853950211847
275,admin,0,0.7184766791763917,4,0,medium,0.6439798081,3.0,F,Employed,0.9303933644472405,0.06960663555275941
134,sales,0,0.7806028700409999,4,0,medium,0.6557486657020001,3.0,F,Employed,0.9926116511446622,0.0073883488553379085
306,engineering,0,0.893635478724,6,0,low,0.166865513367,4.0,F,Left,0.01534779932317665,0.9846522006768235
235,product,0,0.638484392404,5,0,low,0.614638176106,2.0,M,Employed,0.9863977782287169,0.013602221771283078
168,sales,0,0.890336796302,3,0,high,0.933749547088,2.0,F,Employed,0.997279773711902,0.002720226288098134
248,engineering,0,0.7184766791763917,2,0,low,0.828901335176,3.0,F,Employed,0.9962542123538561,0.003745787646143784
228,IT,1,0.7513744768330001,4,0,medium,0.697835435367,2.0,M,Employed,0.9862176715712675,0.013782328428732447
125,engineering,0,0.972843994895,3,0,medium,0.834184826672,3.0,M,Employed,0.9985351632679852,0.001464836732014895
176,support,1,0.8036494821510001,4,0,medium,0.75560208883,4.0,M,Employed,0.8237482606941106,0.17625173930588914
154,support,1,0.883602937191,5,0,low,0.521000428971,2.0,F,Employed,0.9852177338283402,0.014782266171659694
128,engineering,0,0.4459263760600001,2,0,low,0.390516762416,3.0,M,Left,0.10714813642321663,0.8928518635767834
202,support,0,0.5722902360540001,5,0,medium,0.658964724752,3.0,F,Employed,0.9374658533509322,0.06253414664906788
160,marketing,0,0.531852614577,4,0,medium,0.852591855272,3.0,M,Employed,0.9966802524528824,0.003319747547117663
286,sales,0,0.644382022649,6,0,low,0.544135035747,4.0,M,Employed,0.8760673191233364,0.12393268087666376
144,finance,0,0.453523615578,2,0,low,0.408149722294,3.0,M,Left,0.07540282004558904,0.924597179954411
158,support,0,0.811171561954,4,0,high,0.545868079848,3.0,M,Employed,0.957904045129269,0.04209595487073108
144,IT,0,0.616719549616,2,0,high,0.9003869668889999,3.0,F,Employed,0.9620195166718353,0.03798048332816471
128,IT,0,0.562346318363,3,0,medium,0.668113648785,3.0,M,Employed,0.9782837555370825,0.021716244462917464
292,support,0,0.8695916538740001,6,0,low,0.0608519345836,4.0,M,Left,4.108788680782708e-06,0.9999958912113193
229,IT,0,0.477810791625,4,0,high,0.641921713855,3.0,F,Employed,0.9686714970217376,0.031328502978262486
243,sales,0,0.774293130757,5,0,low,1.0,3.0,F,Employed,0.9913241052287827,0.008675894771217383
271,sales,0,0.5667014388399999,3,0,medium,0.8418408690729999,7.0,M,Employed,0.9850500785706291,0.014949921429370893
138,support,0,0.440180156628,2,0,low,0.423469947202,3.0,F,Left,0.07838003867976642,0.9216199613202336
235,sales,0,0.913812132168,4,0,low,0.7823804774750001,5.0,F,Left,0.06514645876923292,0.9348535412307671
153,support,0,0.51522737667,2,0,low,0.338423893669,3.0,M,Left,0.09976504492616046,0.9002349550738397
183,engineering,1,0.7184766791763917,4,0,medium,0.692167549948,2.0,M,Employed,0.9945772713666765,0.005422728633323521
283,marketing,0,0.41789203381,5,0,low,0.626961574537,5.0,M,Employed,0.7818014922327967,0.21819850776720315
126,support,0,0.462934018324,2,0,medium,0.335780366489,3.0,M,Left,0.05926652451298961,0.9407334754870105
178,sales,0,0.64254452361,3,1,low,0.5190358205560001,2.0,F,Left,0.08427995005970014,0.9157200499403
175,sales,0,0.563123391404,3,0,medium,0.900855968503,4.0,M,Employed,0.9911053471101029,0.008894652889897107
143,product,0,0.480749832627,2,0,medium,0.44866525677,3.0,F,Left,0.06140607572253286,0.9385939242774671
230,sales,0,0.736159235789,5,0,medium,0.8288640396539999,2.0,M,Employed,0.9879153313322631,0.01208466866773701
106,support,1,0.378130765357,2,0,medium,0.391956538205,3.0,F,Employed,0.9025994134663009,0.09740058653369887
138,support,0,0.518514500299,2,0,low,0.490679096321,3.0,M,Left,0.09183184619779665,0.9081681538022036
194,support,0,0.7184766791763917,2,0,low,0.5432776062160001,2.0,M,Employed,0.7724525820535485,0.22754741794645145
151,product,0,0.438951146312,2,0,low,0.389023210317,3.0,M,Left,0.08027675709245999,0.9197232429075402
248,sales,0,0.760459571952,5,0,medium,0.521643986125,3.0,M,Employed,0.9821323451510341,0.017867654848965898
226,product,0,0.896388194269,4,0,medium,0.8281762571279999,5.0,M,Left,0.11245860449347884,0.8875413955065211
253,sales,0,1.0,4,0,low,0.795731079075,5.0,F,Left,0.04708635000573816,0.9529136499942619
155,management,0,1.0,4,0,low,0.851026948389,3.0,M,Employed,0.9917671914805447,0.008232808519455395
226,sales,0,0.519427110388,5,0,low,0.824262787607,4.0,F,Employed,0.792909832234823,0.2070901677651771
150,IT,0,0.914286078955,6,0,medium,0.642483926869,5.0,F,Left,0.08672597341699717,0.9132740265830029
165,sales,0,0.666883396749,5,0,medium,0.598666501663,2.0,F,Employed,0.9871183813676525,0.0128816186323474
196,support,0,0.982221593919,4,0,medium,0.620825555773,3.0,F,Employed,0.9851584324869344,0.014841567513065571
307,engineering,0,0.964007482432,6,0,low,0.07363474620589999,4.0,M,Left,1.2509341756081463e-05,0.999987490658244
259,sales,0,0.627583189297,5,0,low,0.762133112325,3.0,M,Employed,0.984565974291339,0.01543402570866094
309,support,0,0.8756074325059999,6,0,low,0.0870366401056,4.0,M,Left,4.427164928055934e-06,0.9999955728350719
131,sales,0,0.480685782944,2,0,low,0.378230315297,3.0,M,Left,0.056684441984197816,0.9433155580158021
141,sales,0,0.613424115057,3,0,medium,0.7360670310799999,2.0,F,Employed,0.9984340429412745,0.0015659570587256042
145,sales,0,0.427873596949,2,0,medium,0.530302962559,3.0,M,Left,0.3535631365178812,0.6464368634821186
271,sales,0,0.954666350244,2,0,low,0.574127025014,3.0,M,Employed,0.9478803408536658,0.052119659146334194
244,support,0,0.794210549334,4,0,medium,0.528973623868,2.0,M,Employed,0.9572585065972056,0.042741493402794456
222,IT,0,0.801847636137,3,0,medium,0.6965421572920001,3.0,M,Employed,0.9896476656457615,0.010352334354238503
214,engineering,0,0.8072781429770001,4,0,low,0.495612958863,2.0,F,Employed,0.9986512497320104,0.0013487502679896102
294,engineering,0,0.7764478761939999,6,0,medium,0.164345410647,4.0,F,Left,0.059649680169633665,0.9403503198303665
162,finance,0,1.0,5,0,low,0.914395272887,3.0,M,Employed,0.9828194886388998,0.017180511361100267
257,support,0,0.661232846693,3,0,low,0.747089539065,3.0,M,Employed,0.9618801698379287,0.038119830162071426
156,management,0,0.7209526768410001,3,0,medium,0.734933439146,8.0,F,Employed,0.9999334836105519,6.651638944802445e-05
239,finance,0,0.701162392996,4,0,low,0.467825596014,2.0,F,Employed,0.9970798595014262,0.002920140498573862
144,sales,0,0.728341327386,3,0,medium,0.597307685973,5.0,F,Employed,0.9468327865449094,0.0531672134550907
166,sales,0,0.690284589676,2,0,medium,0.607498247051,3.0,M,Employed,0.5286105029346928,0.47138949706530736
216,engineering,0,1.0,4,0,low,0.7535775984399999,6.0,F,Left,0.02620427389448216,0.9737957261055179
310,engineering,0,0.751049694948,6,0,medium,0.0637362313951,4.0,M,Left,0.006100148482711982,0.9938998515172881
249,product,0,0.6816182472300001,6,0,medium,0.520230539367,5.0,M,Employed,0.8810297026203832,0.11897029737961698
193,engineering,0,0.734098880528,3,0,medium,1.0,3.0,F,Employed,0.9988393224121488,0.00116067758785119
229,engineering,0,0.95494890653,4,0,medium,1.0,2.0,F,Employed,0.9993552740875977,0.0006447259124024061
167,support,0,0.367433545955,3,0,low,0.329448996782,10.0,F,Employed,0.9906610620483937,0.009338937951606407
196,finance,0,0.7184766791763917,4,0,medium,0.92766875663,2.0,F,Employed,0.9993740695203486,0.0006259304796514768
168,engineering,0,0.877014803793,3,1,medium,0.850018559866,3.0,F,Left,0.31918667874199236,0.6808133212580076
201,support,0,0.769414906039,3,0,low,0.926575538011,3.0,F,Employed,0.9915180897589347,0.008481910241065392
210,marketing,1,0.5307644900399999,3,0,medium,0.870292943327,4.0,M,Employed,0.9174273238700114,0.08257267612998843
259,marketing,0,0.590588565809,4,0,low,0.827743508232,3.0,M,Employed,0.9903739722899698,0.009626027710030176
168,product,0,0.517706428066,4,0,medium,0.566821728261,3.0,F,Employed,0.9921060279364221,0.007893972063577951
209,IT,0,0.8159266979199999,4,0,medium,0.793123548672,4.0,M,Employed,0.9247648513893152,0.07523514861068481
198,engineering,0,0.926780154083,5,0,low,0.875852401914,3.0,M,Employed,0.9941414521786573,0.0058585478213427885
252,sales,0,0.680653610465,3,0,low,0.625211222667,3.0,F,Employed,0.9860324647559605,0.013967535244039488
142,support,0,0.584749377621,2,0,low,0.440799281329,3.0,M,Left,0.07019599784040789,0.9298040021595921
137,IT,0,0.931554479876,4,0,medium,0.771245542398,3.0,M,Employed,0.9972058204765732,0.002794179523426827
155,engineering,0,0.424183052202,5,0,medium,0.392735764653,3.0,M,Employed,0.9635335660565054,0.03646643394349469
166,sales,0,0.775628952367,2,0,medium,0.602929277781,3.0,M,Employed,0.5326782757898305,0.4673217242101693
127,engineering,0,0.463548700698,2,0,low,0.419821063088,3.0,M,Left,0.10355820295278163,0.8964417970472183
162,IT,0,0.490633237552,3,0,medium,0.775681921573,2.0,M,Employed,0.9993914380488393,0.0006085619511606736
251,finance,1,0.931572036532,3,0,medium,0.548175475724,3.0,M,Employed,0.9579581333923787,0.042041866607621374
198,engineering,0,0.959138288451,3,0,medium,0.75277393121,2.0,M,Employed,0.999348829229985,0.0006511707700149397
257,support,0,0.7184766791763917,3,0,medium,0.9449415813,3.0,M,Employed,0.9810156166697429,0.018984383330257093
188,engineering,0,0.516563561108,3,0,high,0.555817482834,3.0,F,Employed,0.9460360828520722,0.053963917147927726
270,engineering,0,0.65073929242,5,0,high,0.639272411101,3.0,M,Employed,0.880842271820625,0.11915772817937521
